URL,name,Comments,comment_star,
https://www.healthgrades.com/physician/dr-suresh-gundaji-22sdg, Suresh Gundaji ,Dr Gunaji is my primary care provider for almost 3 years he is also PCP to my family members He is always caring and listens to my compliants and availbe when needed He helped to control my diabetis and high BP which I have been strggling for a while I usually don't write reviews but after seeing few negative reviews made me to write this It's tough be primary doctor now a days with all the opiod and benzo abuse patients I strogly recommend him if you are looking to take of your health and well being ,5,
https://www.healthgrades.com/physician/dr-suresh-gundaji-22sdg, Suresh Gundaji ,Extremely rude and obnoxious and laughing in my face like something was funny he needs to learn some damn manners if you are a doctor and treating patients the people who work in his office are rude to never again he gave me an attitude and refused to refill my meds what kinda unprofessional doctor does that and he was very disrespectful to my mother,1,
https://www.healthgrades.com/physician/dr-suresh-gundaji-22sdg, Suresh Gundaji ,I would never go back He misdiagnosed my swollen lymph node and said to wait a few months I pressed forward via Dana Farber and it turned out to be head and neck cancer I'm cancer free after a 6 hour operation and 33 radiation treatments I never went back to Dr Gundaji after that one and ONLY visit ,1,
https://www.healthgrades.com/physician/dr-suresh-gundaji-22sdg, Suresh Gundaji ,Very unprofessional uncaring terrible staff do not see this doctor you will regret it,1,
https://www.healthgrades.com/physician/dr-suresh-gundaji-22sdg, Suresh Gundaji ,I have had this doctor for quite some time and he is a horrible doctor  I have had a staph infection for over 6 months and went 5 times telling him how sick I was and asked him pointedly to do a staph culture on my last visit and he took the swab and tossed in the trash after I left I found this out when I went to a real doctor that did the test and gave me the proper medicine to treat I am still very ill and want people to know not to use this guy his secretary is extremely unprofessional too,1,
https://www.healthgrades.com/physician/dr-suresh-gundaji-22sdg, Suresh Gundaji ,When i lost my best friend and long time partner i blood pressure went way up stayed there until i went to Dr Gundaji who is a genius in my opinion he got my pressure under control Thank you Dr Gundaji you're a wonderful doctor it must run in you family ,5,
https://www.healthgrades.com/physician/dr-suresh-gundaji-22sdg, Suresh Gundaji ,One of the best doc pleasant caring listens and address all my problems in each visit ,5,
https://www.healthgrades.com/physician/dr-david-calef-xvvlh, David Calef ,I have nothing bad to say about the Dr or NP I have been going to the Melrose and Wakefield office for over 20 years My problem is that no matter what I Can't seem to ever get through for appointments prescriptions etc There used to be 2 to 3 gals at the desk especially in the Wakefield office Since Carolyn and a few others have left it is IMPOSSIBLE to get through It is very frustrating and appears that there is not enough help Even CVS can't get through Goes to a recording ,2,
https://www.healthgrades.com/physician/dr-david-calef-xvvlh, David Calef ,I switched my PCP to Dr Calef due to geographical and access convenience I've seen him 2x not overly thrilled I discussed a very specific concern at my initial visit & he booked ct scan 2 weeks after the ct scan I went to him again for a virus I caught He didn't give me any instructions to help my recovery Not even take aspirin for fever  I mentioned ct scan & how I hadn't received results He remarked that he knew I called & didn't know why the call wasn't returned I hadn't called ,1,
https://www.healthgrades.com/physician/dr-david-calef-xvvlh, David Calef ,Dr Calef is a caring physician He is always a good listener with some great ideas and shows a lot of compassion and a great staff ,5,
https://www.healthgrades.com/physician/dr-michael-schrenko-3dtnm, Michael Schrenko ,I been seeing dr schrenko for 3 4 years now he is a thorough doctor a little cranky sometimes and & always overbooks with a one hour wait Not sure what the problem his office staff is constantly changing i suspect he needs to break down and hire a nurse or np Huge problems getting prescriptions filled or documents from the dr himself to sign or create takes a min of 2 4 weeks where all my other physicians take days just announced he is no longer taking masshealth so i'm done ,1,
https://www.healthgrades.com/physician/dr-michael-schrenko-3dtnm, Michael Schrenko ,i was treated very poorley once dr shrenko found out that i go the methadone clinic he should just say up front''im a peice of crap and look down on people helping themselves'''he anounced in front of the whole waiting room about my clinic involvment which pissed me off thats private stuff just common sense the office is a dirty crooked walls with leaking ceilings a real craphole STAY AWAY FROM THIS SHMUCK diff people working each time i went  all of which are training cant afford nurse ,1,
https://www.healthgrades.com/physician/dr-michael-schrenko-3dtnm, Michael Schrenko ,I have been seeing the doc for 10+ years now and he has been great at getting me services I need He also has always made me feel like I am not just a patient he has to see and get right out so he can get to the next one He takes the time to go over anything I have concerns with and don't just write a script he tries to see if there is a way to fix a problem he know it's not like a pill solves everything My only dislike is the long wait time now and then but that's any doctors I go to ,4,
https://www.healthgrades.com/physician/dr-michael-schrenko-3dtnm, Michael Schrenko ,I've been seeing Dr Schrenko for 12 plus yrs and he is kind and thorough He is the kind of person who tells you what you need to hear not what you want to hear  if that makes sense to you  thank you Dr Schrenko for being the kind thoughtful and compassionate guy you are I have recommend him to a few people I know who now see him and on a regular basis and will continue to do it ,4,
https://www.healthgrades.com/physician/dr-michael-schrenko-3dtnm, Michael Schrenko ,Terrible,1,
https://www.healthgrades.com/physician/dr-sazia-nowrin-2sjc6, Sazia Nowrin ,Competent intelligent compassionate great bedside manner excellent clinical skills ,5,
https://www.healthgrades.com/physician/dr-sazia-nowrin-2sjc6, Sazia Nowrin ,I have nothing but great results with her She listens to me and is very helpful I think she is a good doctor and I would not stop going to her I feel very comfortable with her She is GREAT ,5,
https://www.healthgrades.com/physician/dr-sazia-nowrin-2sjc6, Sazia Nowrin ,Horrible experiences with this doctor Does not listen to her patients need and is quick to go to the Physical Therapy route or hand you off to another specialist I have stopped getting my regular checkups done because I don't feel comfortable with her She comes off as very judgamental ,1,
https://www.healthgrades.com/physician/dr-sazia-nowrin-2sjc6, Sazia Nowrin ,Horrible experience Given wrong diagnosis wrong medicine Could not get a call back from in call Dr finally went to urgent care to take care of my needs She doesn't listen to her patience at all Would never recommend her ,1,
https://www.healthgrades.com/physician/dr-m-lauter-3fptb, M Lauter ,Dr Lauter is the first male doctor I've ever had who didn't dismiss my concerns  as a woman this is something I experience frequently  or make me feel like I was drug seeking when I had questions about medications that might help me  though he did vet me and my reasons thoroughly  He was incredibly nonjudgmental about an embarrassing sex related injury I had and was even kind He's my father's and mother's doctor And he treats them with equal respect He genuinely cares about his patient,5,
https://www.healthgrades.com/physician/dr-m-lauter-3fptb, M Lauter ,Dr Lauter is awesome always spends as much time as I need to explain what is going on with my health Very professional and personable but gets right to the point Met him at York Hospital when I had a ruptured disc and he has been my doctor since then The entire office is very friendly known Theresa the longest and she is exceptional very professional and friendly I'd recommend him to anyone I know  and I do ,5,
https://www.healthgrades.com/physician/dr-lydia-mcclure-3xhkx, Lydia McClure ,She's polite but doesn't really seem interested in problem solving I experience chronic pain and have a severe migraine disorder that goes unaided because her recommended provider couldn't help me I needed a sleep aid and some antidepressants and she sent me to another doctor but doesn't want to refill his recommendations She usually points out my trans idenity whenever a chance occurs I am looking forward to finding a new primary care physician,1,
https://www.healthgrades.com/physician/dr-lydia-mcclure-3xhkx, Lydia McClure ,I was a loyal patient even continued to work with her as she traveled out of state Went in with a complaint of abdominal pain was sent to a GI specialist who couldn't see me for 2 months even though I said I was not able to sleep due to the pain Went to ER a few days after seeing Dr McClure and was diagnosed with a Gastrointestinal Stromal Tumor which was eventually diagnosed as lymphoma No blood tests ordered not as much as taking a stethoscope to my chest Poor care very sad ,1,
https://www.healthgrades.com/physician/dr-ali-goli-2g74y, Ali Goli ,My son's first experience with Dr Goli as his new PCP was terrible He had scheduled a follow up to a medical emergency and an annual physical Dr Goli was not aware of the type of appointment my son scheduled and kept telling him he did not have time due to a waiting room full of patients My son understood there was a mix up but wanted to ask a few questions about some health issues Over and over again Dr Goli said he could not help him No service but we still have to pay ,1,
https://www.healthgrades.com/physician/dr-ali-goli-2g74y, Ali Goli ,listed as a doctor who receives and accepts patients with mass health when you actually call the office the receptionist says differently and responded with the reason this is not updated with mass health and their system because the office has been very busy ,1,
https://www.healthgrades.com/physician/dr-ali-goli-2g74y, Ali Goli ,Dr Goli doesn't seem to care for his patients or his hepatic oath He is a nice man but very unreliable ,1,
https://www.healthgrades.com/physician/dr-peter-mciver-xkthy, Peter McIver ,he's very comfortable to talk with i have gone to him for many yrs,5,
https://www.healthgrades.com/physician/dr-peter-mciver-xkthy, Peter McIver ,I feel Dr McIver is very good The last few times I went to his office he prescribed what I needed perfectly He is pleasant and understanding I have had him as my doctor since my previous one retired ,5,
https://www.healthgrades.com/physician/dr-peter-mciver-xkthy, Peter McIver ,Dr Mciver is very easy to talk to I feel listened to and respected never rushed ,5,
https://www.healthgrades.com/physician/dr-paul-collins-ycnl4, Paul Collins ,Dr Paul Collins has helped me through a lot with everything that is wrong with me He write everything down and will listen to all your concern he is a awesome Doctor I would tell everyone bout him,5,
https://www.healthgrades.com/physician/dr-cynthia-tolbert-y6psy, Cynthia Tolbert ,The best Doctor I have ever seen Miss her,5,
https://www.healthgrades.com/physician/dr-dan-nguyen-363h2, Dan Nguyen ,Great patient care always on time Always listens to what the patients worries are Always can get into see him and always will return a call to speak to the patient directly,5,
https://www.healthgrades.com/physician/dr-dan-nguyen-363h2, Dan Nguyen ,It's all about the money Double billed for a physical and office visit when I thought I was having a physical Physicals are not free there Stay away ,1,
https://www.healthgrades.com/physician/dr-dan-nguyen-363h2, Dan Nguyen ,It's all about the money Patient care is not the priority ,1,
https://www.healthgrades.com/physician/dr-kathryn-hollett-2gj6b, Kathryn Hollett ,Went for a physical she didnt want to order labs because i look healthy and her answer is can you imagine if we did that for everyone But its my yearly physical speechless,1,
https://www.healthgrades.com/physician/dr-kathryn-hollett-2gj6b, Kathryn Hollett ,She was excellent in this my first meeting with her Reviewed my sometimes complex medical history asked the right questions re immunizations medicines and past medical and present medical history This is not a popularity contest but Dr Hollett was pleasant kind interested and thorough A first impressive meeting Arthur D Bloom M D ,5,
https://www.healthgrades.com/physician/dr-kathryn-hollett-2gj6b, Kathryn Hollett ,My schedule sometimes runs conflicts which are readily adaptable Explains my condition relative to other patients Makes decisions about change in medication and willing to compromise Excellent empathy and easy going ,5,
https://www.healthgrades.com/physician/dr-kathryn-hollett-2gj6b, Kathryn Hollett ,Poor bedside manner Not warm friendly Abrupt short Not that interested in patient Won't return ,1,
https://www.healthgrades.com/physician/dr-kathryn-hollett-2gj6b, Kathryn Hollett ,Spends 6 minutes tops with patients I wasn't even allowed to discuss a few medical problems I am having because I wasn't even given the time of day ,1,
https://www.healthgrades.com/physician/dr-safana-mushtaq-2mmf7, Safana Mushtaq ,Dr Mushtaq has been an integral advocate for me in guiding me through a couple of recent difficult health issues After being recommended to specialist It has been refreshing to have my follow up visits with Dr Mushtaq as she will spend the time to define and explain the arcane medical references ,5,
https://www.healthgrades.com/physician/dr-howard-suls-yh6ch, Howard Suls ,The staff is rude and hard to get on the phone Overall a bad experience Cant speak to the other providers in the practice But dr Suls was a negative experience ,1,
https://www.healthgrades.com/physician/dr-howard-suls-yh6ch, Howard Suls ,He's been incredible to work with as my PCP for over 15 years Technology is not his thing but if you're looking for empathetic caring and interested in what you want for care he's a great doctor He is honest and hard working and has always been there for me ,4,
https://www.healthgrades.com/physician/dr-howard-suls-yh6ch, Howard Suls ,Great guy great doctor ,5,
https://www.healthgrades.com/physician/dr-howard-suls-yh6ch, Howard Suls ,would not recommend him cosmetic Is just a side job for him and does not know that much about it I went to him expecting botox instead he put fillers under my eyes  talked to a plastic surgeon and he said he would never use fillers under the eyes  than when he was done he told me i need surgery  my eyes looked better before i walked in there i couldn't go out for 3weeks they looked so bad never filled out consent papers Would not give me my $500 back Still really upset about,1,
https://www.healthgrades.com/physician/dr-howard-suls-yh6ch, Howard Suls ,Dr Suls knows a lot about medical issues and what he doesn't he finds out the answers Yes he used his laptop and he is thorough and helpful He is exactly what I expect out of a doctor He treats me for the illness and I never feel neglected or rushed I left there and came back because of how good he was Even though he is a bit of a distance his care is worth the drive for me I have recommended him to others and they have liked him as well No complaints with staff either ,5,
https://www.healthgrades.com/physician/dr-howard-suls-yh6ch, Howard Suls ,During a visit Dr Suls spends more time looking at his laptop than at his patient He can be forgetful and unapologetic Always appears rushed & has a narcissistic style If you call & ask to speak with him you'll get his nurse He never picks up the phone and speaks to his patients He does not have any voice mail coverage You will get a recording or the receptionist who immediately puts ypu on hold Often have to call back I've been treated better at the DMV ,2,
https://www.healthgrades.com/physician/dr-deepthi-pandraju-y54mc, Deepthi Pandraju ,We are very pleased with Dr Pandraju As we are an older couple we have had a good deal of experience with a number of physicians and she as far as we are concerned is impressive Her nurse is also very good at communicating with patients and professional ,5,
https://www.healthgrades.com/physician/dr-deepthi-pandraju-y54mc, Deepthi Pandraju ,I have been seeing Dr Pandraju for 18 months and she is fantastic I'd been having some female issues that no other doctor could address and she helped me in a matter of a few weeks with the right medication I travel from Shrewsbury to Lunenburg to see her because I trust her Not sure where these other reviews are coming from  I've had nothing but good luck with her ,5,
https://www.healthgrades.com/physician/dr-deepthi-pandraju-y54mc, Deepthi Pandraju ,I would NEVER recommend this doctor Our family has used this practice for years Our primary left and care was transferred to Dr Pandraju We have always been early for appointments yet have waited as long as an hour and a half before being seen This doctor has canceled appointments for 2 family members 3 separate times EACH Incredibly unprofessional At a 5 min med check appt after waiting over an hour she only tried to push more meds I would have rated sub zero if possible ,1,
https://www.healthgrades.com/physician/dr-deepthi-pandraju-y54mc, Deepthi Pandraju ,When I spoke to her about my medical issues she merely smirked at me I had been having headaches and migraines for 3 years My blood pressure was under control until she decided to change the Rx that I had been on successfully without seeing me or speaking with me prior to changing it Went back to my old pcp And they have my bp under control along with helping me with my migraines and heart condition  lab tech was rude as well,1,
https://www.healthgrades.com/physician/dr-herb-meyer-3f9v3, Herb Meyer ,My Experince was postive with Dr Meyer His practice is dedicated to treating those of us that struggle with various addictions He is responsive and helpful if you want medication assisted treatment ,4,
https://www.healthgrades.com/physician/dr-herb-meyer-3f9v3, Herb Meyer ,Please do not go to see this man He is unprofessional unethical and dangerous He should be disbarred and most certainly not be a suboxine provider He uses his position to preach and rant and rave about his beliefs and does more harm than good in that horrible barn he uses as an office Please stay away from him ,1,
https://www.healthgrades.com/physician/dr-kristen-newsom-3rc7f, Kristen Newsom ,Dr Newsom is the best PCP that I have had as an adult I am 73 years old   She truly listens to me If a specialist is necessary she makes the perfect referral every time She is very knowledgeable about her referrals I consider myself very fortunate indeed to be her patient I am not just a patient number to her but also someone she truly cares about I have referred family members to her and I can't recommend any physician more competent knowledgeable or caring then she is ,5,
https://www.healthgrades.com/physician/dr-kristen-newsom-3rc7f, Kristen Newsom ,Excellent Always willing to listen and adjust treatment to my specific needs Very friendly and easy to communicate with ,5,
https://www.healthgrades.com/physician/dr-kristen-newsom-3rc7f, Kristen Newsom ,Not capable of understanding whatsoever no compassion She was my doctor for over 2 years and I was only able to meet with her once I would schedule physicals and major appointments with her only to have to meet with a different doctor EVERY TIME So disappointing Not very approachable and not willing to accommodate Having a job in the medical field requires you to have good people skills and to be dedicated to helping your patients I never felt like a valued person with her just a # ,1,
https://www.healthgrades.com/physician/dr-albert-puerini-x3csg, Albert Puerini Jr ,I don't appreciate this Dr putting his patients lives in serious danger I am so absolutely disappointed in this Dr He deserves no stars on level of trust in providers decisions  This man made BAD decisions TWICE now that could have resulted in the death of a loved one He needs to wake up and pay attention to these patients before he loses them all Thank god a Dr with more common sense saved my loved one's life I would not recommend him to anyone ,1,
https://www.healthgrades.com/physician/dr-brenda-geddis-comrie-x3wd5, Brenda Geddis-Comrie ,Worst doctor ever You have been warned ,1,
https://www.healthgrades.com/physician/dr-brenda-geddis-comrie-x3wd5, Brenda Geddis-Comrie ,I would highly recommend Dr Geddis as she is compassionate very professional takes time to listen to her patients and thorough Just a wonderful genuine human being I will miss her very much Had to change providers because Harrington health care no longer accepts my Ins Thank you Dr Geddis K Trifone,5,
https://www.healthgrades.com/physician/dr-brenda-geddis-comrie-x3wd5, Brenda Geddis-Comrie ,Dr Gettis is our family Dr always listens to your concerns outstanding with children always smiling makes you feel comfortable I highly recommend Dr Gettis,5,
https://www.healthgrades.com/physician/dr-brenda-geddis-comrie-x3wd5, Brenda Geddis-Comrie ,We have had multiple issues when trying to speak to Dr Geddis directly Recently my husband was diagnosed with prostate cancer She is his primary care physician he wanted to speak with her about a second opinion She did not return his first call  he called the Charlton office again A nurse practitioner called back He explained his situation and indicated that he wanted to speak to Dr  Geddis It is 5 days later and we still have not had a return call We will be changing doctors ,2,
https://www.healthgrades.com/physician/dr-brenda-geddis-comrie-x3wd5, Brenda Geddis-Comrie ,she is a very soft spoken you dont feel intimidated by her like with some doctors she doesnt tell you what to do she tells you what she thinks you should do unless it means get to hospital right now my husband is disabled and she treats him with respect and i am glad i have the plessure of having her as my pcp she has a great bedside manner ,5,
https://www.healthgrades.com/physician/dr-fadi-wehbi-yms92, Fadi Wehbi ,My experience is pretty much the same as the other low rated reviews it seems that what it matters to the doctor is to check up what the nurse already captured  he has no time for questions and if he spend little more time he will overcharge he literally said to my husband that he was wasting his time ,2,
https://www.healthgrades.com/physician/dr-fadi-wehbi-yms92, Fadi Wehbi ,I am thankful and blessed to be under Dr Wehbi's care He is extremely dedicated to my total wellbeing and has always responded quickly with appointments I feel like I'm his only Patient That's because he never rushes and always gives me as much time as we need to discuss my care Dr Wehbi is extremely knowledgable and experienced with the myriad of issues and illness's I present to him You will get the care the response and the respect from Dr Wehbi as your PCP,5,
https://www.healthgrades.com/physician/dr-fadi-wehbi-yms92, Fadi Wehbi ,Do NOT recommend There are plenty of other options in the Indy area This office is just focused on making money I recently moved back to Indy and needed to find a primary care physician for my simple yearly checkups I decided on Dr Wehbi and had my appointment While the doctor was with me all it seemed he would do is ask and what else  He kept asking this so I kept answering We discussed the common th,1,
https://www.healthgrades.com/physician/dr-fadi-wehbi-yms92, Fadi Wehbi ,This doctor does not have the decency to call you after overcharging you for a bill Do not go see this doctor if you do not have health insurance He will screw you and then ignore you I was never told that my drug test needed to be sent out to be tested and was then charged for $470 that was expected to be paid within 10 days That's not a typo $470 for a drug test when he knew I had no health insurance to cover it I would advise anybody to stay away from Dr Whebi Best regards Clint,1,
https://www.healthgrades.com/physician/dr-debra-garlin-3x4yw, Debra Garlin ,I had to leave the practice because of the lack of respect When you make an appointment it's reasonable to know sometimes doctors run over Maybe by ten fifteen minutes NOT close to an hour My time is important that's why I make appointments Couldn't even see my doctor because my babysitter had to leave from her being so late It's the third time this has happend while seeing her I will not be going back,1,
https://www.healthgrades.com/physician/dr-rebecca-orendorff-3fk5t, Rebecca Orendorff ,Excellent doctor She's caring and takes time to listen I appreciated her knowledge of resources in the community and willingness to put me in touch with them She's also very good abt remembering and following thru abt issues from previous visits ,5,
https://www.healthgrades.com/physician/dr-rebecca-orendorff-3fk5t, Rebecca Orendorff ,Thorough friendly and caring most important knows her stuff Public health background a PLUS However and only one person on the staff is quite unpleasant: Does not say  Good morning or How are you  Seems annoyed when asked a question  unpleasant and dismissive Otherwise 5 stars for everything I'll put up with her because the care is very good otherwise and the rest of the staff is WONDERFUL ,5,
https://www.healthgrades.com/physician/dr-rebecca-orendorff-3fk5t, Rebecca Orendorff ,Dr Orendorff is an excellent physician She took her time with me during my visit and made sure to address all my concerns She also went above and beyond in helping me after our visit through Patient Gateway I can't recommend her highly enough ,5,
https://www.healthgrades.com/physician/dr-rebecca-orendorff-3fk5t, Rebecca Orendorff ,Excellent physician took care of my concerns,5,
https://www.healthgrades.com/physician/dr-lisa-bowie-2cjw2, Lisa Bowie ,I agree with Lucia  above  I feel like she looks down on me for struggling with health and anxiety issues She started out supportive in the first visit or two but now I would rather see the PA also ,1,
https://www.healthgrades.com/physician/dr-lisa-bowie-2cjw2, Lisa Bowie ,Dr Bowie is fabulous She sits and takes the time to talk and listen to her patients I have never felt rushed by her or her staff They are all extremely professional yet friendly and approachable I'm not sure if she is accepting new patients but if she is and you're looking I highly recommend her ,5,
https://www.healthgrades.com/physician/dr-lisa-bowie-2cjw2, Lisa Bowie ,I was a patient for five years I felt that she was rude and uncaring rather cold Her PA was actually better than her She missed something serious that another doctor discovered I felt she was immature and lacking in compassion and interest I would never recommend her I moved to another doctor received much better care a world of difference ,1,
https://www.healthgrades.com/physician/dr-nicole-winters-3d4k9, Nicole Winters ,Caring Comfortable Understanding & Smart What else could you ask for ,5,
https://www.healthgrades.com/physician/dr-nicole-winters-3d4k9, Nicole Winters ,It's great Comfortable and thorough ,5,
https://www.healthgrades.com/physician/dr-sarah-litsch-2tqfj, Sarah Litsch ,Dr Litsch is as good as they come and I'm happy she's my primary care doctor I never feel that she's rushing off to see another patient when she's with me Her calm demeanor is wonderful She's competent and thorough and I'm able to talk about any health issues I'm having I particularly love that they have a handle on everything I need such as when my physicals and mammograms are due Nothing falls through the cracks Kaleigh Dube PA C is also top notch and I feel just as comfortable seeing her as I do with Dr Litsch I highly recommend this team ,5,
https://www.healthgrades.com/physician/dr-sarah-litsch-2tqfj, Sarah Litsch ,She's an amazing doctor so kind and so caring she take the time to really listen to you I can't say enough about her she one of the best doctors and her staff are friendly and so awesome you can see even the staff at Plaistow cores care about the patients,5,
https://www.healthgrades.com/physician/dr-sarah-litsch-2tqfj, Sarah Litsch ,Dr Litsch is wonderfully kind and patient I have been seeing her for the last five years and have only experienced positive interactions She always listens and takes time to understand any issues I may be having I'm very pleased to have her as my primary care doctor ,5,
https://www.healthgrades.com/physician/dr-sarah-litsch-2tqfj, Sarah Litsch ,follow up is extremely poor  there is none I wouldn't send my dog here ,2,
https://www.healthgrades.com/physician/dr-sarah-litsch-2tqfj, Sarah Litsch ,Office staff are not friendly at all Often times when I call I have wait for a long period Dr Litsch doesn't even see me anymore I'm now seeing her Nurse Practitioner despite my multiple health problems They do not give referreals to see an urgnt care doctor stating they can accommodate you but can't give you an appoitment soon enough to see a doctor Overall I don't recommend this office ,2,
https://www.healthgrades.com/physician/dr-sarah-murai-2qxlj, Sarah Murai ,Dr Murai is a wonderful physician who genuinely cares about her patients She takes time to address your concerns and answers any questions you may have about your health and conditions Her staff is kind and professional My family loves her We have been with Dr Murai for nearly 10 years and recommend her to anyone who is looking for a primary physician who is competent caring compassion and kind ,5,
https://www.healthgrades.com/physician/dr-richard-mazzaferro-x6l6p, Richard Mazzaferro ,Quincy Spine is the best Friendly staff and the Doctor is very professional as well as friendly They all make you comfortable in this office ,5,
https://www.healthgrades.com/physician/dr-james-salemis-32ycw, James Salemis ,I have been a patient of Doctor Salemis for over 10 years He is very patient and takes his time to diagnose and review all of your treatments Most appointments take about 20 30 minutes with each patient which shows you the dedication that he has to ensure that you are treated well and provide the right medicines for you ,5,
https://www.healthgrades.com/physician/dr-jill-fleming-yf55v, Jill Fleming ,I have been going to Dr Fleming since she started at family care She is a very good Dr She listens well and explains everything so I understand Im very happy with her care ,5,
https://www.healthgrades.com/physician/dr-jill-fleming-yf55v, Jill Fleming ,I have been seeing Doctor Fleming for probably 15 years and I would recommend her highly She is a fantastic doctor always available always takes the time to discuss your concerns and truly knowledgeable I feel very lucky to have her as my PCP and wouldn't consider switching to anyone else ,5,
https://www.healthgrades.com/physician/dr-jill-fleming-yf55v, Jill Fleming ,I find Dr Fleming to be an excellent listener compassionate thorough and excellent about following up with what she says she will do for you She also looks at the  whole picture when she is discussing your medical situation She willingly recommends other physicians should the need arise and I've been very satisfied with her references I'm grateful to have her as my physician  Over the years I have recommended her to 6 others and all are happy with her,5,
https://www.healthgrades.com/physician/dr-joy-scurry-27x5n, Joy Scurry ,I could not be more pleased with Dr Scurry My entire family goes here and I consider us lucky for being able to do so ,5,
https://www.healthgrades.com/physician/dr-joy-scurry-27x5n, Joy Scurry ,Wonderful Doctor I always recommend her,5,
https://www.healthgrades.com/physician/dr-cheryl-mitchell-xc962, Cheryl Mitchell ,Dr Mitchell is fantastic She listens carefully before assessing a medical situation She is professional knowledgeable and caring ,5,
https://www.healthgrades.com/physician/dr-jose-guerra-38qwv, Jose Guerra ,Dr Guerra gives my dad helpful information and communicates well with him with me and the rest of his medical team He looks at his whole quality of life when advising him on how to proceed He speaks to his patients for quite a while before examining them He is the rare doctor who has actually spoken to me directly on the phone I highly recommend him and the other providers in the practice ,5,
https://www.healthgrades.com/physician/dr-jose-guerra-38qwv, Jose Guerra ,Very nice man  Listens to you and doesn't interrupt Takes you on time ,5,
https://www.healthgrades.com/physician/dr-jose-guerra-38qwv, Jose Guerra ,He is by far the most knowledgeable primary care doctor I have ever visited He's also extremely thoughtful and easy to talk to If I could give him 6 stars I would ,5,
https://www.healthgrades.com/physician/dr-robert-yager-27bb4, Robert Yager ,Dr Yager listens to me accepts my insights and then adds his opinion and offers a diagnosis and a path forward I'm impressed with his empathy and compassion He's a wonderful primary care physician for me ,5,
https://www.healthgrades.com/physician/dr-gail-ellis-ygc43, Gail Ellis ,Meanest reception I have ever encountered Called to be polite to say would be ten minutes late due to traffic and was told if over ten minutes late to not bother to just go to an urgent care Definitely had no regard for helping or being kind to a patient Also was for an appointment in which I knew the physician assistant had no other patients as they had called me twice telling me so and asking me to hurry up Am leaving this practice and finding someone else whose office is congenial with an attitude of helping and caring for patients Would absolutely not recommend to anyone to be treated this way by receptionists and/or possibly the physician assistant who may have been involved though I am not sure ,1,
https://www.healthgrades.com/physician/dr-thomas-pearce-2579d, Thomas Pearce ,I have been a patient of Dr Peace for many years He is a wonderful and I don't like even thinking about going to another doctor ,5,
https://www.healthgrades.com/physician/dr-thomas-pearce-2579d, Thomas Pearce ,Dr Pearce is the best Primary Care Doctor I have had He listens and never rushes He makes a connection with his patients Great MD great guy ,5,
https://www.healthgrades.com/physician/dr-pearl-guerzon-y3r4k, Pearl Guerzon ,I am 58 years old and Dr Guerzon was the best MD I have ever had listened to my concerns followed up promptly and everything else positive that involved my care ,5,
https://www.healthgrades.com/physician/dr-pearl-guerzon-y3r4k, Pearl Guerzon ,Terrible communications Does not answer simple questions Dismissive and arrogant to the point of being childish ,1,
https://www.healthgrades.com/physician/dr-jessica-stevenson-cg8oz, Jessica Stevenson ,Very patient and spent a lot of time with me A very thorough review of all my needs She was extremely kind and had a wonderful bedside manner ,5,
https://www.healthgrades.com/physician/dr-jessica-stevenson-cg8oz, Jessica Stevenson ,I felt rushed and uncomfortable I can tell she was thinking about other things She flat out told me she doesnt have time to address things which is fine but be more kind  I am an NP and know the deal but she has no bedside manner she also made me feel uncomfortable asking for labs and didnt ask all the PE questions She left the room and had her lab tech come back and never actually said bye And this was my first time meeting her No intro nor a goodbye I wont be going back,1,
https://www.healthgrades.com/physician/dr-jessica-stevenson-cg8oz, Jessica Stevenson ,Dr Stevenson was amazingly helpful during my visits She listened to all of my concerns and explained to me the many options to choose from regarding my care She was knowledgable about the various medication paths we could take and acted as a true partner in discussing my health During my physical she patiently and carefully addressed all of my concerns She asked many questions to get to the root of my needs I felt listened to validated and competently taken care of for all of my health needs ,5,
https://www.healthgrades.com/physician/dr-jessica-stevenson-cg8oz, Jessica Stevenson ,She is very patient She cares about her patients and takes her time ,5,
https://www.healthgrades.com/physician/dr-jessica-stevenson-cg8oz, Jessica Stevenson ,I went in with an extremely high fever Crying and begging for help I was sent home and told to call back in a few days then she order blood work I didn't make it a few more days to call her back and see if she would then help me I needed up in the urgent care after my fever still wouldn't break I am actually thinking of switching practices just so I don't have to see her ,1,
https://www.healthgrades.com/physician/dr-jessica-stevenson-cg8oz, Jessica Stevenson ,Very Rushed had no time to discuss my case fully She was to busy fixing her hair seemed all about her self She Lies I'd rather go sick then go back to her very hurtful exp avoid like the plague She needs More people time,1,
https://www.healthgrades.com/physician/dr-jessica-stevenson-cg8oz, Jessica Stevenson ,I felt like I was being rushed out the door It was my first appt with her and I never go to the doctors so my history is almost non existent So I would think if a person hasn't been to the Drs in a long time there would be blood taken or something more than just check my reflexes and ask me  for 20 mins little things like me telling her I have a bunch of 800 mg ibuprofen so I don't need any then gives me a script for 200 mg makes me think she was too busy or didn't care enough to listen,2,
https://www.healthgrades.com/physician/dr-elisabeth-farnum-3ck7b, Elisabeth Farnum ,I met her on a tele visit She was thorough and was sure to ask me about my history and if I had any other concerns than the sinus infection that led me to her today I did not feel rushed as I often do with doctors ,5,
